Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
1426,2,90,58,0,0,0,0,0,592,71238,33018,2576,0,0,0,50686,0,0,0,3604,6798,100600,91164,79216,4960,0,0,0,0,70,112,0,0,0,0,0,0,0,0,107424,0,1850,212,620,666,654,86494,14684,2244,0,0,47766,31654,17178,4406,3382,1744,800,474,20,0,183506,14,12,70,0,50686,1326,65522,13312,na,na,na,na,na,na,na,na,78340,1425.74,183506,183506,144828,422,64,17838,182480,107594,1209600,2990,16,12,0,77261.76,0,29022.72,24,98,0,0,18024,23706,29488,28356,7770,58,22,0,52,56,183506,0,1498,56,3072,5544,12194,27554,52624,4806,76,0,96,190,76722,22052,0,18,0,0,79032,218,112,0,0,0,0,0,0,0,0,1108,106,12,0,0,2168,396,1240,130,0,0,0,0,425760,234.38,180,31384,13826,8718,4248,9482,4920,6462,28384,0,0,0,0
28820,na,302,na,0,0,0,0,0,998,371852,966750,363964,13004,0,0,878832,0,0,0,10904,20710,1601862,1492600,258628,85242,0,0,0,0,86,26,0,0,0,0,0,8378,783066,268024,657100,0,3152,1552,3078,4540,67638,1616626,19980,2,0,0,541008,296956,212360,209630,159402,120828,73454,75820,23308,3802,1871828,36,60,634,50,878832,17942,165420,92722,176220,1310700,1310700,1310700,1310700,1310700,1310700,1310700,78900,28820.76,1871828,1871828,na,11506,4450,63880,658040,na,1209600,44104,na,na,na,1598804.16,0,114358.08,na,na,0,1500,107500,850962,642084,102380,9484,2420,238,0,na,56,1871828,na,2762,246,29388,57016,36242,1244352,332596,13966,0,0,824,206,1419730,62788,94,8288,0,0,1455700,856,236,0,0,0,0,0,0,0,0,10010,22818,5394,0,0,46320,9908,73800,19038,0,0,0,0,1513580,na,na,129720,241398,241620,142412,309540,293164,212234,97838,48642,0,0,0
141076,2,444,404,0,0,0,0,0,347364,5314392,2013130,212440,11428,96,0,2762814,0,86,0,455574,646072,6430402,6106356,1592236,535860,0,0,0,0,138,422,0,0,0,0,0,0,225560,5002470,2670820,0,5178,4464,9520,17256,19428,5371282,2376630,94966,126,0,3440578,1521472,921590,564052,414166,292886,201552,153104,83128,306322,8480604,38,14970,6258,44,2762814,81360,561048,1028690,220360,238520,225580,211580,223420,224240,na,na,234200,141076.35,8480604,8480604,8370252,42770,2030,109102,1201240,7902674,1209600,138154,10,88,0,6600090.24,0,1295040.96,92,1286,0,5374,596586,1108418,2721370,2309520,696284,389630,68688,2980,18,36,8480604,0,8978,1228,355150,600116,224860,4967270,1686386,54488,374,0,560,990,6604048,4556910,0,0,0,0,6739958,10544,336,0,0,0,0,0,0,0,0,50306,8580,2004,5196582,857320,88200,22478,25280,10276,8346762,23964,0,0,21076360,2498.96,2888,1342554,636422,309604,145050,331586,322768,3361194,1438218,11430,24,0,0
41574,na,524,na,0,0,0,0,0,3918,384388,1756660,1678306,162082,2230,0,1781268,2494,0,0,5274,7650,3659422,3325230,547890,256198,0,0,0,0,3038,338,148832,414566,254146,80014,66474,109148,277778,1460344,1176282,0,8420,5608,7370,76038,1382110,2495536,12502,0,0,0,1877516,808364,392716,315646,240976,171674,111536,63154,5884,118,4213618,516,1068,1106,230,1781268,40456,213032,332520,154420,174860,135940,1310700,1310700,1310700,1310700,1310700,74060,41573.74,4213618,4213618,4159898,18621,316064,52612,574020,3987584,1209600,0,na,na,na,3078902.4,0,903075.84,na,na,0,0,35712,866140,2043570,939282,91998,9488,1382,12,na,138,4213618,na,5836,712,292938,288004,621156,2451154,318958,8814,12,0,na,na,na,na,na,na,na,na,na,3544,184,0,0,0,0,0,0,0,0,23348,8834,2000,7929830,1168078,106970,15170,10819160,1914462,1718678,77520,0,0,9455910,na,na,933414,1261458,569630,196582,425774,378204,132332,58126,31792,272,0,0
2242,2,48,48,0,0,0,0,0,0,213532,361310,104428,144,0,0,262558,0,160,0,436,692,656136,588648,108368,45754,0,0,0,0,18,10,0,0,0,0,0,0,0,924,678490,0,1748,610,900,1404,1116,37578,636058,0,0,0,464920,117010,30880,17730,11854,11408,9594,6652,5548,3818,765166,22,48,182,4,262558,8120,39990,67544,na,na,na,na,na,na,na,na,106040,2242.16,765166,765166,751626,1147,486,73194,762140,680208,1209600,19562,0,34,0,223547.52,0,442984.32,12,192,0,0,55412,142060,360394,108990,11976,430,140,12,0,276,765166,0,2582,288,8896,202600,157414,192414,110640,4580,0,0,150,18,238170,7680,0,114,0,0,239078,1646,572,0,0,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.16,624,450726,138758,50774,8302,9894,8834,8132,3994,0,0,0,0
31280,na,342,322,0,0,0,0,0,0,304,221232,1376442,424190,28560,282,854172,0,0,0,0,0,1862652,1604468,346814,208662,0,0,0,0,620,162,0,0,0,0,0,16384,924542,1110084,0,0,1808,982,1650,246352,1537524,262694,0,0,0,0,651704,498456,192128,135232,102156,84458,115142,270522,1212,0,2210070,246,110,786,0,854172,26266,214804,130498,209040,na,na,na,na,na,na,na,132300,31279.73,2210070,2210070,2221196,14735,4338,96900,994020,2051010,1209600,56130,0,80,0,1818835.2,158.4,230101.44,0,0,0,0,0,13244,478164,1173396,359964,20908,4920,414,24,32,2210070,na,4048,570,50972,143052,101396,1465982,272060,12644,286,0,510,406,1804890,216734,12,4532,0,0,1829360,1772,186,0,0,0,160,0,0,0,0,15558,10412,2650,0,0,70442,10294,59820,11238,0,0,0,0,30279730,989.52,1202,243404,400566,249308,118620,300264,315668,295062,101760,26194,164,0,0
1522,na,136,130,0,0,0,0,0,0,540,43146,66804,16584,44,0,55032,0,696,1198,0,0,117248,100144,28322,9122,0,0,0,0,250,82,0,0,0,0,0,0,98334,28784,0,0,304,188,1506,782,37378,86904,56,0,0,0,70806,43852,8454,2502,948,318,136,102,0,0,145654,8,8,258,0,55032,1626,12462,15712,na,na,na,na,na,na,na,na,27660,1522.85,145654,145654,147726,339,0,13874,144840,127118,1209600,4306,0,10,0,94299.84,0,32611.2,0,0,0,0,0,26748,60294,36370,3580,126,0,0,4,10,145654,na,414,56,858,13854,5230,50726,51582,4286,112,0,232,492,96974,44750,0,0,0,18,97040,238,80,0,0,0,0,0,0,0,0,918,192,88,0,0,2628,684,660,60,0,0,0,0,512200,149.02,162,35542,23230,7524,3046,10584,46574,492,46,80,0,0,0
118,0,2130706432,16,0,0,0,0,0,0,14576,28580,6344,0,0,0,18172,0,0,0,1112,2398,106306,87510,74480,8352,0,0,0,0,46,24,0,0,0,0,0,0,0,8760,40740,0,506,170,256,1014,1576,2298,43680,0,0,0,42824,3584,964,492,344,312,204,534,68,174,182018,4,0,0,0,18172,980,55514,18818,na,na,na,na,na,na,na,na,73540,117.95,182018,182018,201556,135,8,17468,180980,49756,1209600,2524,30,92,0,17477.76,0,31024.32,6,100,0,0,8730,25642,12324,2522,246,36,0,0,34,66,182018,0,1272,38,184,4798,8630,30042,4496,40,0,0,24,150,15866,712,0,116,300,0,20226,256,464,0,0,0,0,0,0,0,0,1152,0,0,0,0,442,90,110640,12434,45056,64,0,0,0,4.02,230,32926,13460,1106,252,462,270,280,744,0,0,0,0
38906,na,104,0,0,0,0,0,0,0,582,223814,1525996,644162,58176,10678,1023832,0,0,0,0,0,2124436,1762754,482332,304460,0,0,1488,0,186,58,0,0,0,0,0,0,1526052,728986,208370,0,3554,1764,6760,77026,1810020,564194,90,0,0,0,790274,599140,181220,145932,129370,127122,216926,273424,0,0,2607500,22,1154,1902,18,1023832,31812,257140,222948,206220,241660,na,na,na,na,na,na,28360,38905.32,2607500,2607500,2613444,17186,8726,14658,181340,2463408,1209600,71030,0,0,0,2146603.2,0,313891.2,0,0,0,0,0,6820,477756,1333362,592166,45732,7128,444,0,6,2607500,na,5334,530,53494,185008,81952,1256918,859414,20704,54,0,0,0,0,0,0,0,0,0,0,1636,120,0,0,0,0,0,0,0,0,19474,30224,6272,0,0,99782,13938,410600,87462,0,0,0,0,0,1005.5,1258,342472,422270,259406,132994,276622,275534,286070,227484,240540,16,0,0
115254,na,1028,956,0,0,0,0,0,0,149720,2275352,3597330,323570,10678,0,3036734,0,0,0,1388,2422,5575380,4751462,1153912,741530,0,0,0,0,426,7448,0,0,0,0,0,142540,3620986,1580518,1012606,0,3522,3134,7274,55084,4190490,2096850,294,2,0,0,1944132,1766850,702504,479074,351180,298816,711004,103090,0,0,6731270,408,1548,2082,16,3036734,105192,717310,433148,165180,190080,245160,198940,218180,na,na,na,128020,115253.52,6731270,6731270,6721048,39995,12246,62472,674140,6356650,1209600,175134,0,144,0,5721021.12,0,631884.48,0,0,0,0,15206,767800,3165970,2224678,160808,17304,4808,76,932,940,6731270,na,5920,762,92434,344006,204552,2483630,3184244,40864,238,0,888,22828,5625140,375238,0,27462,0,28,5768854,2958,920,0,0,0,0,0,0,0,0,51732,97846,23060,0,0,273064,56112,263780,76370,0,0,0,0,55410680,1583.24,1686,668810,631732,557980,334968,703820,693806,1112410,1328862,323698,564,0,0
285440,na,0,na,0,0,0,0,0,0,132302,4268612,14331434,3381362,14970,0,9790446,9640,0,0,0,0,18420448,14339868,8039204,2976514,0,0,2190,0,0,0,0,0,0,0,0,707938,13338342,7341350,741050,0,78202,52806,71790,95736,8155886,13674184,76,0,0,0,9756708,3338488,2594894,2066764,1552670,1130684,888958,671712,122886,4916,26469190,368,290,974,2520,9790446,284934,4877968,3134862,454420,410840,527720,338080,357400,335960,380380,304700,298620,285440.79,26469190,26469190,25658918,124859,849706,24040,971360,22128680,1209600,0,na,na,na,20329055.04,0,1759764.48,na,na,0,0,1468,1121728,8552528,10478182,1655022,265978,52432,1342,na,0,26469190,na,41270,7858,1045520,1309016,3620422,15008002,1075940,20648,4,0,na,na,na,na,na,na,na,na,na,29984,1620,0,0,0,0,0,0,0,0,225300,216936,33230,0,0,563064,75286,77761040,10318486,0,0,0,0,261283630,na,na,1966942,7159494,4476886,2171544,3216566,1387922,734562,394998,605278,14488,0,0
41708,na,2130706432,96,0,0,0,0,0,0,88,437710,1732228,367694,4408,0,1103108,0,0,0,0,0,2363314,2164252,253538,171680,0,0,0,0,266,36,0,0,0,0,0,213630,757146,965706,605646,0,1794,208,312,400,26330,2512442,642,0,0,0,692012,659328,532904,397050,221864,38854,116,0,0,0,2617062,0,174,92,0,1103108,23808,131108,121814,93260,142800,na,na,na,na,na,na,14960,41707.04,2617062,2617062,2625694,10918,7604,18118,195080,2542128,1209600,85508,2,40,0,2251126.08,0,288369.6,0,374,0,0,0,42028,982900,1246348,247334,19652,3732,134,14,20,2617062,na,2996,284,796,166510,90872,1747518,530052,3098,2,0,170,98,2240330,43652,0,86,0,12,2259110,1262,174,0,0,0,0,0,0,0,0,11242,19522,6690,0,0,71444,14146,7794200,794026,0,0,0,0,40707040,497.48,588,300278,387274,317490,164922,350588,307740,290274,196410,223616,3536,0,0
2592,0,84,na,0,0,0,0,0,0,4804,189320,242312,17824,0,0,179094,0,148,0,102,348,452276,422288,56138,18430,0,0,0,0,114,354,0,0,0,0,0,0,0,3770,450490,0,2042,232,286,288,306,260186,190920,0,0,0,298836,90482,37094,10708,5380,3852,3416,4148,338,6,508698,136,232,300,212,179094,6088,24776,31140,na,na,na,na,na,na,na,na,54300,2591.99,508698,508698,505238,938,11748,50072,506800,454748,1209600,0,na,na,na,217360.32,144631.68,90878.4,4,88,0,0,964,33624,278806,122820,16644,944,394,64,na,0,508698,0,2238,188,81916,82708,59208,103768,113986,9984,264,0,na,na,na,na,na,na,na,na,na,824,148,0,0,12320,146730,0,0,0,0,2676,302,38,0,0,23808,3928,434740,57032,0,0,0,0,1591990,545.06,478,241930,107824,45710,9130,8602,4094,7312,29480,0,178,0,0
48258,na,110,108,0,0,0,0,0,0,1110,133914,2222330,698740,31502,1732,1254792,0,0,0,0,0,2834940,2498362,563172,285540,0,0,0,0,262,104,0,0,0,0,0,69258,852178,1926912,240980,0,5020,4732,4372,113368,2098670,863152,14,0,0,0,1042588,785960,288064,220806,180066,150728,241840,179276,0,0,3398742,8,18,36,4,1254792,35630,363450,198554,177580,245180,na,na,na,na,na,na,134420,48257.62,3398742,3398742,3402090,19827,236,94538,971800,3089328,1209600,92176,20,154,0,2601762.24,0,484581.12,0,0,0,0,0,12534,1045598,1723402,287140,17644,3010,0,0,10,3398742,na,4426,570,49932,217146,181014,2049748,575756,10722,14,0,238,362,2614572,482,0,764,0,58,2629974,1754,126,0,0,0,0,0,0,0,0,20418,50628,9484,0,0,121008,19230,41480,5220,0,0,0,0,6973520,983.78,1306,508972,458980,359996,184798,386008,318742,285854,202452,374742,8784,0,0
20,0,26,12,0,0,0,0,0,0,156,6600,3498,0,0,0,3526,0,162,0,0,0,17394,14778,12204,490,0,0,0,0,20,28,0,0,0,0,0,0,0,0,10254,0,80,28,18,1900,262,7964,2,0,0,0,7886,604,122,56,124,186,1040,118,16,102,29630,2,2,0,0,3526,208,10264,1912,na,na,na,na,na,na,na,na,11960,19.01,29630,29630,32396,44,58,2822,29400,10310,1209600,474,2,8,0,3462.72,0,4671.36,0,4,0,0,148,4480,3594,2016,16,0,0,0,0,4,29630,0,2236,22,20,6,14,2212,4608,1094,42,0,12,46,3640,26,0,42,0,0,3722,60,84,0,0,0,0,0,0,0,0,192,0,0,0,0,118,24,10840,1076,0,6,0,0,0,1.08,54,7114,2776,208,12,16,32,58,38,0,0,0,0
78768,na,1036,916,0,0,0,0,0,0,41736,1569078,2649336,528638,8486,0,2240336,0,0,0,0,0,4433202,3928900,647152,435570,0,0,0,0,1198,1876,0,0,0,0,0,125752,2095130,2371676,204716,0,2488,536,1206,12322,2432992,2313608,34122,0,0,0,2123876,1023098,430270,329700,277896,381674,230742,18,0,0,5081078,0,312,76,0,2240336,62138,322860,321620,131200,166820,146500,169580,na,na,na,na,24940,78767.37,5081078,5081078,5100762,25146,30092,19842,234260,4797274,1209600,109378,0,218,0,4117753.92,0,676517.76,0,0,0,0,116,440326,1923892,1987724,411966,24988,7630,632,36,44,5081078,na,6244,826,36656,457986,227220,1972888,2039384,55698,372,0,1158,2186,3817292,42186,18,98,0,0,4159068,3302,956,0,0,0,0,0,0,0,0,29838,67128,14578,0,0,164342,21840,459460,118486,0,0,0,0,251810,1514.08,1720,722420,693184,355700,226408,595566,651748,560486,374596,612144,5022,0,0
310,0,2130706432,18,0,0,0,0,0,0,19726,20612,5332,0,0,0,18608,0,0,0,1644,2198,44484,38460,22224,3108,0,0,0,0,2,12,0,0,0,0,0,0,0,0,45670,0,312,70,92,1054,156,23758,20228,0,0,0,31888,6020,2694,1726,1124,706,486,734,124,168,68414,0,0,0,0,18608,576,14914,7164,na,na,na,na,na,na,na,na,21720,309.7,68414,68414,67222,114,0,6484,67880,45864,1209600,1232,2,6,0,20674.56,15883.2,8044.8,0,36,0,0,17518,19510,7016,884,718,20,4,0,0,4,68414,0,1398,56,46,692,1112,21298,19748,1320,0,0,22,26,21518,244,0,4,0,0,21544,120,80,0,0,0,15890,0,0,0,0,604,68,28,28722,3506,914,192,87680,8770,58946,712,0,0,0,2.18,126,25492,6718,3296,1368,2002,1644,1860,3278,12,0,0,0
496,na,16,14,0,0,0,0,0,0,26300,15944,2984,0,0,0,na,na,na,na,na,na,na,na,na,na,0,na,na,na,22,26,0,0,0,0,0,0,0,28936,16292,0,1250,114,144,156,524,43040,0,0,0,0,22774,7324,11930,2072,362,182,492,92,0,0,na,0,2,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,496.17,na,na,58272,170,0,5548,na,45228,na,1252,0,6,0,28290.24,0,15856.32,0,32,0,0,16610,22418,4894,754,552,0,0,0,6,22,na,na,1250,60,364,1002,1080,3958,33896,3536,82,0,16,54,27372,4344,0,0,0,0,29684,296,272,0,0,0,0,0,0,0,0,na,0,0,0,0,518,108,940,94,0,0,0,0,0,194.44,136,17412,7886,1688,574,1146,666,1048,14808,0,0,0,0
285204,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11274804,0,0,0,9356,18590,22051762,20302410,3246582,1380524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25310332,0,0,0,0,11274804,246354,1474406,1760578,174860,223560,268560,122160,155440,150740,181440,105180,174320,285204.1,25310332,25310332,3022,0,0,85882,1078500,0,1209600,0,0,0,0,20365337.28,0,3616989.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25310332,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135300,2,na,na,0,0,0,0,260118,4844556,24207776,32063224,12784268,2916302,543734,21310,36208284,13700,74,na,2040086,2962248,60110068,51796126,20752902,8437658,na,0,986,0,16910,6020,0,0,0,0,0,0,43372,18058808,59539108,0,100914,28700,32910,140794,716130,70352434,3449284,2820102,20,0,34092018,13094790,10643734,5626922,3376434,2489552,1980054,1615146,934254,3788384,82914406,na,na,90828,2296,36208284,909824,4761226,15966786,284980,306700,262960,288160,318360,252780,298520,252240,119600,1135300.13,82914406,82914406,81619156,362369,na,na,528980,77679292,1209600,2233480,na,na,na,57527831.04,0,20054227.2,126,8446,47314,533002,5686814,11428924,17608108,12647516,8035748,7634204,8864026,5155632,na,na,82914406,0,97540,13628,3358720,15280722,3686486,27817924,27011048,373190,2028,2,7478,1684,18440812,11628518,24190,13202,0,0,19472220,254364,na,na,na,na,na,na,na,na,na,550564,na,na,na,na,na,na,na,na,na,na,na,na,na,na,30622,20922934,9429366,4334378,1705668,2941378,2447804,4436418,30370056,1039116,14170,na,na
64296,na,2130706436,938,0,0,0,0,0,0,210,41516,2823832,2190648,69042,0,2236414,0,0,0,0,0,4186570,3345040,1206592,744170,0,0,0,0,2220,298,0,0,0,0,0,2538,188424,3458916,1475370,0,4278,2344,2620,3284,110180,4998614,3926,2,0,0,1978774,1257828,570770,400202,306798,229204,259066,122606,0,0,5394002,84,46,376,24,2236414,83994,455688,742732,249500,251860,314020,256580,na,na,na,na,124740,64295.49,5394002,5394002,5383486,28546,100,48358,546260,5125248,1209600,192612,2,74,0,4095310.08,0,1025730.24,4,1660,0,0,0,9586,1154188,3218152,691492,47542,4288,0,2,6,5394002,na,8122,1004,377770,546992,460920,3501346,223466,5598,30,0,1494,800,4135392,311870,0,16,0,16,4138706,3790,134,0,0,0,0,0,0,0,0,51630,47844,21134,0,0,170668,25140,17733500,1774376,0,0,0,0,6434670,1837.6,1948,1057240,1142344,560662,326744,875328,822132,195396,82798,62162,442,0,0
103212,na,1470,1434,0,0,0,0,0,0,199244,3127958,4525260,1087224,23156,0,3809472,0,0,0,72,208,9067012,7576274,1728166,767428,0,0,0,0,856,240,0,0,0,0,0,45972,5633278,3283590,2,0,24452,7928,13912,266174,5818582,2831526,268,0,0,0,4250998,1766132,662482,464756,424190,493212,760620,140452,0,0,10806954,0,34,326,68,3809472,161692,798790,916776,170280,193660,182200,175440,211340,186380,178960,194700,145000,103212.16,10806954,10806954,10889910,35682,13562,63598,1032280,8962842,1209600,567112,2,448,0,7289583.36,0,1634636.16,0,0,0,0,3502,504680,2583182,3303836,1869476,546878,141830,9458,26,92,10806954,na,62250,9502,163184,1732824,766220,5060504,1160218,8140,0,0,2474,584,7323566,52732,30,109980,298,24,7408540,32752,1018,0,0,0,0,0,0,0,0,103424,101138,16532,0,0,534432,77284,437280,59332,0,0,0,0,4432530,16541.32,20430,1833320,3114778,919024,381166,548096,394792,300000,250916,1006574,214176,0,0
3490,na,2130706462,186,0,0,0,0,0,0,284,7516,160092,28966,0,0,98210,0,0,0,0,0,187666,168904,22438,13142,0,0,0,0,194,72,0,0,0,0,0,8144,168722,19992,0,0,222,40,88,110,1126,195224,48,0,0,0,72644,91526,20778,8620,2374,432,356,128,0,0,210174,112,1358,526,0,98210,2492,9960,12402,na,na,na,na,na,na,na,na,21800,3490.85,210174,210174,213150,779,1312,20628,209440,196858,1209600,4454,2,8,0,180573.12,0,16018.56,0,38,0,0,0,1826,115254,77132,2148,450,48,0,2,8,210174,na,420,54,1052,9682,2902,92890,85318,4338,194,8,296,260,180760,122286,0,14,0,14,182602,208,94,0,0,0,0,0,0,0,0,1478,538,376,0,0,2714,670,1127800,113920,9730,44,0,0,2490880,149.6,166,18192,21900,9124,4336,11730,131078,494,4,0,0,0,0
42002,na,318,300,0,0,0,0,0,0,4586,673594,1397464,364098,47328,3392,1145180,0,0,0,0,0,2186652,1864120,400576,274540,0,0,0,0,258,118,0,0,0,0,0,75122,1508486,906854,0,0,1262,446,924,160748,1758478,568576,28,0,0,0,818718,579802,167300,124336,102812,102836,197358,397294,6,0,2587708,244,396,1812,10,1145180,32314,172536,226286,170440,200060,na,na,na,na,na,na,25040,42002.04,2587708,2587708,2584532,19162,67754,13110,162260,2490462,1209600,76884,0,70,0,1999011.84,0,489934.08,0,0,0,0,0,160598,1018700,1012068,276720,20008,2264,104,7310,7320,2587708,na,3122,402,64694,327554,107080,843550,1126990,16604,464,2,642,302,1836730,61174,0,35432,0,10,2019760,1720,214,0,0,0,0,0,0,0,0,18062,51798,9236,0,0,75580,12706,186780,171612,0,0,0,0,2002060,816.9,920,509578,275210,183008,99942,232776,191072,187876,174800,497152,139048,0,0
68664,na,1902,1516,0,0,0,0,0,0,1704,554172,3325652,841618,11492,30,2200370,0,0,0,0,0,3921166,3106668,1126962,736098,0,0,0,0,3048,4326,0,0,0,0,0,203734,2845020,1291540,394374,0,3832,1242,2592,109806,3548586,1045288,23322,0,0,0,2005640,948582,441074,312566,313474,621906,91426,0,0,0,5048908,0,296,56,70,2200370,95984,635706,488896,295740,269580,278060,238840,na,na,na,na,36700,68663.19,5048908,5048908,5041816,27519,21902,14916,202120,4734668,1209600,180040,2,154,0,4018670.4,0,711709.44,0,0,0,0,0,31938,1364820,2621822,675138,31714,7912,1324,2188,2214,5048908,na,7076,802,121754,397092,294744,3055130,816728,40938,404,0,1760,10924,3906438,7336,0,11414,0,38,4085802,3022,594,0,0,0,0,0,0,0,0,46618,82260,14478,0,0,239242,59716,644700,112170,0,0,0,0,9779320,1464.18,1826,758568,841306,729212,379440,692614,430700,310726,201782,375458,14862,0,0
99866,na,2154,1530,0,0,0,0,0,0,8530,506184,5315828,2950454,125602,2536,3779390,20672,0,0,0,0,7843580,6820020,2322586,827986,0,0,0,0,7316,1642,0,0,0,0,0,241252,2705232,3502852,2459798,0,7092,4966,12086,633586,6573736,1677652,16,0,0,0,3795430,2460882,949656,546830,339860,228276,231388,356572,240,0,10167684,1776,3720,3380,8,3779390,120486,1409790,902740,248900,307180,173400,220140,320800,332820,243060,400400,57740,99865.68,10167666,10167666,9710862,43438,10948,85730,471420,8909134,1209600,237498,0,346,0,6136128,0,1143910.08,0,0,0,0,902,160026,1924556,5598062,1136882,75734,12804,168,210,248,10167666,na,12372,1626,144376,807984,517570,6355288,1041756,27622,540,0,3688,3626,6299710,463858,72,113964,0,0,7756660,5794,176,0,0,0,0,0,0,0,0,66228,70900,14356,0,0,257948,42296,3559580,396140,0,0,0,0,43593070,3225.38,3534,1210112,2947324,892706,522224,2503332,726734,22146,17802,61492,5262,0,0
53192,na,1564,1424,0,0,0,0,0,0,240,65226,5566646,1351152,4250,0,3164740,70108,0,0,0,0,4963414,3180076,2237198,1737088,0,0,99944,0,4650,424,0,0,0,0,0,28010,232656,6689048,37800,0,3256,1580,1836,559166,5169824,1249988,1864,0,0,0,3328010,1261336,505562,357846,292804,261796,351856,628304,0,0,7200620,0,1438,600,0,3164740,148518,590010,1641156,403400,302380,398260,409840,323360,na,na,na,394880,53191.81,7200620,7200620,7193428,39694,82856,111666,1148500,6987514,1209600,257060,18,106,0,4308226.56,0,2676361.92,0,0,0,0,0,15230,357004,4259200,2270028,80908,4694,450,568,580,7200620,na,3054,460,412116,1601270,965780,3017482,973638,13230,484,0,2026,1156,3807282,64850,78,1646,0,40,4357432,5698,566,0,0,0,0,0,0,0,0,88028,38474,8138,0,0,174988,39244,1125340,394306,0,0,0,0,23191880,980.54,868,2705972,1857090,1076604,449082,572968,202604,62780,31628,28786,0,0,0
40178,na,286,266,0,0,0,0,0,0,738,204434,1715442,756898,34172,1058,1103198,0,0,0,0,0,2311300,1886558,755112,368512,0,0,1838,0,376,164,0,0,0,0,0,10714,1132052,856172,713804,0,1768,658,948,8176,1738410,958882,3900,0,0,0,1031620,611060,266704,182746,129248,104316,188102,198946,0,0,3066848,36,766,118,8,1103198,42246,508198,244794,284780,306320,na,na,na,na,na,na,158920,40178.93,3066848,3066848,3059980,17269,16,60962,641880,2712742,1209600,88342,2,44,0,2356655.04,0,354374.4,0,0,0,0,0,5074,627754,1590656,467004,16916,4854,484,68,74,3066848,na,3736,444,98896,173708,150236,2069210,207492,8918,94,8,486,332,2341612,53922,0,780,0,24,2379254,1482,68,0,0,0,0,0,0,0,0,23324,42820,18840,0,0,58374,18178,8939360,903990,0,0,0,0,39178950,1290.42,1074,377708,410732,344810,227584,690508,543634,111122,6466,178,0,0,0
