class,Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
neg,214,0,34,32,0,0,0,0,0,0,4530,20446,2020,0,0,0,9670,0,30,0,404,814,46524,40886,22184,1146,0,0,0,0,60,154,0,0,0,0,0,0,0,1300,25696,0,184,82,140,1990,888,16012,7684,16,0,0,18076,6060,1348,406,148,244,98,478,26,112,69184,6,6,24,0,9670,480,18176,3758,na,na,na,na,na,na,na,na,21700,214.24,69184,69184,68490,80,0,6512,68600,27098,1209600,1330,4,10,0,14533.44,143.04,11108.16,4,42,0,0,4340,19952,1756,930,18,0,0,0,0,4,69184,0,1252,34,326,2200,526,4502,15722,2394,40,0,34,308,16316,3832,0,0,0,0,16422,120,172,0,0,70,166,0,0,0,0,454,0,0,266,122,572,162,88340,8856,12102,12,0,0,0,145.82,92,12930,5804,1200,296,1230,1442,4094,0,0,0,0,0
neg,1100,2,2130706436,36,0,0,0,0,0,0,30,32416,38918,770,0,0,38906,0,0,0,0,0,87428,76484,36988,4352,0,0,0,0,26,46,0,0,0,0,0,0,0,25684,46450,0,352,92,174,1164,732,58004,11616,0,0,0,30190,17266,13712,5454,2258,1886,1188,180,0,0,124492,8,16,190,0,38906,982,28798,8122,na,na,na,na,na,na,na,na,36400,1099.78,124492,124492,122448,270,46,12016,123760,72960,1209600,1934,2,14,0,57240,0,13965.12,0,68,0,0,0,3856,25328,28270,14442,208,28,2,0,4,124492,0,1622,60,64,1804,1052,24656,39328,3498,50,0,62,148,59570,31916,0,20,0,0,60086,240,124,0,0,0,0,0,0,0,0,800,0,0,0,0,994,258,183840,19120,0,0,0,0,99810,2.26,160,16368,9740,4824,1768,3518,7450,8914,19552,0,0,0,0
neg,27730,na,0,na,0,0,0,0,0,0,0,0,0,0,0,0,1158500,2016,0,0,1316,2274,1722036,1315540,591124,328674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315220,0,0,0,0,1158500,44186,226334,361272,301540,na,na,na,na,na,na,na,282240,27730.72,2315220,2315220,2258,0,0,104412,1097960,0,1209600,0,na,na,na,1765908.48,0,383541.12,0,0,0,0,0,0,0,0,0,0,0,0,na,0,2315220,na,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,32272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,2100,na,54,48,0,0,0,0,0,0,278,9070,126332,59970,0,0,80776,0,0,0,0,0,193588,172368,32412,12828,0,0,0,0,78,26,0,0,0,0,0,7232,167316,6824,14278,0,244,62,104,200,105766,89204,70,0,0,0,98888,53468,23172,10914,6664,1974,570,0,0,0,226112,0,176,84,0,80776,2178,15998,16318,na,na,na,na,na,na,na,na,31500,2100.15,226112,226112,225632,587,170,22016,225140,195650,1209600,4836,2,14,0,164718.72,0,30603.84,0,0,0,0,0,806,48584,94238,50252,1420,330,20,10,20,226112,na,584,78,206,10840,10098,150246,22980,618,0,0,82,130,146296,90322,0,990,0,38,167542,270,60,0,0,0,0,0,0,0,0,1324,814,318,0,0,3758,694,55860,5616,0,0,0,0,0,172.38,194,33606,27082,10280,5492,13474,103358,854,170,1206,128,0,0
neg,28926,na,0,na,0,0,0,0,0,0,8148,410028,866744,438498,49214,312,980294,0,0,0,0,0,1640844,1506190,269102,103218,0,0,0,0,0,0,0,0,0,0,0,20286,1090968,365930,295760,0,2914,742,958,2616,585102,1173546,7066,0,0,0,652534,276476,97744,80110,71142,75124,140374,379208,232,0,1910220,0,1426,236,134,980294,19284,151922,116124,164360,1310700,1310700,1310700,1310700,1310700,1310700,1310700,101500,28925.08,1910220,1910220,1895316,10505,94364,67816,697380,1772944,1209600,0,na,na,na,1439832,0,329567.04,na,na,0,0,0,50552,530174,778674,352622,53952,6470,500,na,0,1910220,na,2882,282,1084,99942,213010,582612,861416,11580,136,0,na,na,na,na,na,na,na,na,na,1558,78,0,0,0,0,0,0,0,0,9960,14822,3488,0,0,36450,6278,1253180,241488,0,0,0,0,0,na,na,342094,196628,158414,76484,135844,128036,211020,287934,224128,12362,0,0
neg,6,0,2,2,0,0,0,0,0,0,6,0,2618,0,0,0,674,0,0,0,0,0,12218,11292,11520,204,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2624,0,24,4,16,1200,114,748,518,0,0,0,1616,112,50,194,44,372,134,88,2,12,23754,2,4,2,0,674,72,11046,474,na,na,na,na,na,na,na,na,11480,5.48,23754,23754,26386,24,0,2348,23640,2646,1209600,90,2,2,0,599.04,16.32,729.6,0,6,0,0,0,0,1294,1312,18,0,0,0,0,8,23754,0,1294,2,2,10,642,412,260,2,0,0,2,50,230,114,0,0,0,0,778,10,48,0,0,40,38,0,0,0,0,70,0,0,0,0,0,4,7220,722,13686,8,0,0,0,2.94,24,2066,364,50,4,50,68,10,12,0,0,0,0
neg,94366,na,na,na,0,0,0,0,0,0,50622,979348,4284298,1175086,6456,0,3125400,5832,0,na,0,0,5676424,4745620,1223212,643534,0,0,0,0,0,0,0,0,0,0,0,144914,3530182,2165352,655362,0,16026,10694,12360,15552,602646,5806202,32326,4,0,0,2969066,782678,462186,325660,264810,367176,1054984,269250,0,0,6903086,114,1238,1012,384,3125400,99852,486400,728246,295800,153420,195600,161560,179300,0,0,0,204400,94365.7,6903086,6903086,na,44221,1203542,na,813900,na,1209600,0,na,na,na,5645680.32,0,833563.2,na,na,0,0,848,376792,2457192,3209064,377346,59186,15100,282,na,0,6903086,na,14056,2258,311158,301790,637454,4708816,505372,14902,4,0,na,na,na,na,na,na,na,na,na,8626,104,na,na,na,na,na,na,na,na,67916,100814,22962,0,0,257172,50994,9222260,4726820,0,0,0,0,na,na,na,879514,1420270,907516,444084,902950,655826,524768,331106,419018,10758,0,0
neg,58974,na,1192,na,0,0,0,0,0,0,5888,436306,2739622,1320306,98684,2170,2207986,0,134,0,0,0,3694106,2881452,1485030,652996,0,0,0,0,1830,374,0,0,0,0,0,0,1407550,3164356,31070,0,25224,24246,50630,171624,3068588,1260866,1796,2,0,0,2472912,529140,315918,276188,287734,226940,193648,239238,60562,696,5180644,826,298,1590,166,2207986,75778,631676,846494,396100,361200,318640,298080,1310700,1310700,1310700,1310700,95440,58973.93,5180644,5180644,5058648,25188,32076,21388,326880,4602976,1209600,144978,na,na,na,3601390.08,0,991266.24,na,na,0,0,0,94626,1446186,2403778,583232,65336,9530,288,na,210,5180644,na,7624,1362,318632,532154,305384,3106774,320140,10904,2,0,1886,1772,2968378,62088,0,2248,0,0,3287400,8014,250,0,0,0,0,0,0,0,0,53464,74318,11124,0,0,141640,22512,716360,210070,4498340,5796,0,0,1028470,na,na,1040504,1052814,421000,244792,481614,398716,338724,240822,374592,9398,0,0
neg,36492,na,296,172,164,380,0,0,0,369116,836250,741510,243150,21882,2450,100,886518,0,306,0,166186,230112,1881326,1862630,494256,129600,0,0,0,0,910,986,0,0,0,0,0,0,13774,897970,1302714,0,2714,916,1306,2186,61046,2146290,0,0,0,0,532972,853298,434830,154770,67954,41658,45384,82664,928,0,2542148,808,2110,5158,0,886518,20128,313718,179100,200880,260100,na,na,na,na,na,na,29820,36492.8,2542148,2542148,2546098,11152,5458,10142,118880,2214458,1209600,37436,0,68,0,1836747.84,0,375422.4,0,350,0,95562,782954,813268,403348,105008,12030,2102,186,0,120,144,2542148,na,3762,332,27270,183036,97946,522646,1363898,15460,108,0,210,1782,1822470,1374392,0,384,0,0,1848860,1480,692,0,0,0,0,0,0,0,0,13054,3328,1316,2114446,289952,36638,5162,5260,14944,2418658,9568,0,6,1150300,782.88,828,386306,215604,156896,167466,170616,78050,902072,137388,60,0,0,2
neg,40758,na,112,78,0,0,0,0,0,0,77108,1223548,1224788,132276,2574,0,1206110,0,0,0,0,0,2109182,1488700,1170418,544252,0,0,0,0,232,60,0,0,0,0,0,85656,2123504,189360,261774,0,2600,3574,6924,145758,1983724,500720,16994,0,0,0,870796,552058,171640,132010,137366,350430,445890,104,0,0,3280080,0,1824,1934,2,1206110,45354,785946,379832,377620,511900,na,na,na,na,na,na,274620,40757.66,3280080,3280080,3261704,19467,100322,80474,854580,2660294,1209600,98594,0,118,0,2328048.96,0,330283.2,0,0,0,0,1282,174666,981958,1153516,318210,23830,5836,996,2748,2758,3280080,na,4270,638,82778,167964,115310,1546070,724046,18864,354,0,190,184,2042534,565630,36,64342,0,0,2352118,2036,322,0,0,0,0,0,0,0,0,29198,39836,7656,0,0,87078,15288,354940,283300,0,0,0,0,1569270,1101.2,1278,351508,490632,366554,161742,329308,338176,307542,155134,158102,1596,0,0
neg,1284,na,0,na,0,0,0,0,0,0,10020,68198,5808,0,0,0,38494,0,0,0,0,0,77068,71104,30254,3736,0,0,0,0,0,0,0,0,0,0,0,0,42782,39448,1796,0,1868,30,36,32,3158,78902,0,0,0,0,35344,41288,5800,932,306,346,10,0,0,0,107342,4,18,64,12,38494,740,23950,6212,na,na,na,na,na,na,na,na,30000,1283.31,107342,107342,103204,238,4150,10596,107080,84026,1209600,0,na,na,na,72779.52,0,9459.84,0,20,0,0,166,65818,15834,1880,272,46,10,0,na,0,107342,na,1950,18,58,6222,2944,19902,50970,1888,74,0,na,na,na,na,na,na,na,na,na,94,40,0,0,0,0,0,0,0,0,432,146,40,0,0,1942,354,387860,40866,0,0,0,0,283330,54.14,62,12040,8194,8580,9738,36676,8514,268,16,0,0,0,0
neg,24080,na,528,476,0,0,0,0,0,0,382,42258,960008,448628,18052,0,739464,0,128,0,0,0,1317134,1195292,216360,98774,0,0,0,0,198,584,0,0,0,0,0,240318,872852,355014,1144,0,2094,430,626,964,53606,1411538,70,0,0,0,660288,289702,129520,103810,84980,71162,61592,68272,2,0,1533734,14,44,518,2,739464,18916,100192,115712,175320,na,na,na,na,na,na,na,38660,24079.36,1533734,1533734,1533478,8052,32,30570,321440,1469328,1209600,35006,0,62,0,1177654.08,0,289519.68,0,130,0,0,0,1570,443092,860982,153360,8726,1592,6,0,4,1533734,na,3740,402,248488,94482,233826,837276,50062,1014,38,0,540,792,1176808,94702,391294,186,0,0,1193360,1102,114,0,0,0,0,0,0,0,0,8582,14886,3242,0,0,36376,7342,3880,422,0,0,0,0,0,626.32,596,303920,179196,109928,53506,109170,102602,110330,124852,352580,23244,0,0
neg,146,0,304,192,10,26,0,0,0,0,50,23244,14862,0,0,0,16556,0,0,0,0,0,40246,na,26130,na,0,0,0,0,122,234,0,0,0,0,0,0,0,6308,31848,0,416,98,180,166,152,1154,35990,0,0,0,32004,4028,912,438,282,202,142,90,32,26,66480,4,0,8,0,16556,1060,na,na,na,na,na,na,na,na,na,na,25340,145.38,66480,66480,65532,103,36,6218,65540,38374,1209600,2624,0,10,0,22522.56,0,15624,2,40,0,0,0,12206,23544,2250,146,10,0,0,16,18,66480,0,336,30,516,2200,8326,20310,6392,46,0,0,266,482,21660,340,0,318,0,0,24354,184,174,0,0,0,0,0,0,0,0,782,0,0,15102,2294,832,176,14040,1758,31114,94,0,0,0,291.04,186,16788,18466,1486,254,530,152,150,330,0,0,0,0
neg,41726,na,594,528,0,0,0,0,0,0,260,215508,1917194,643290,22808,450,1214928,0,0,0,0,0,2444154,2066044,539048,328954,0,0,0,0,596,322,0,0,0,0,0,99168,1503408,905186,291748,0,3472,1850,2360,90254,1981086,720396,92,0,0,0,1030136,782800,214820,141696,106188,98512,167758,257600,0,0,2983814,30,42,150,30,1214928,40812,317146,220866,169920,275060,na,na,na,na,na,na,87800,41726.68,2983814,2983814,2981910,17003,39592,52642,558260,2799510,1209600,90664,2,92,0,2366310.72,0,430965.12,0,0,0,0,0,4352,1034704,1473946,267336,15540,3566,66,42,50,2983814,na,3856,418,1276,158518,176518,1260042,1176848,21786,248,0,1054,916,2299860,6268,0,2082,0,24,2411332,1854,198,0,0,0,0,0,0,0,0,21908,56110,8724,0,0,127728,25080,210840,91634,0,0,0,0,2745240,1200.9,1252,455986,505932,374238,185074,363900,262672,185530,129714,293578,42886,0,0
neg,47186,na,478,460,0,0,0,0,0,0,33166,1140432,2270844,348910,36198,1346,1670028,0,0,0,0,0,3335716,2727618,1308988,512056,0,0,0,0,1806,684,0,0,0,0,0,155556,1346512,1588604,740224,0,6410,7612,7000,428394,2625310,755890,260,0,4,16,1277424,968738,272904,195380,155858,141992,217058,594336,7206,0,4645968,220,2594,884,40,1670028,65780,917186,390164,293060,290300,498120,na,na,na,na,na,217760,47185.35,4645968,4645968,4370652,26384,4118,95014,1004260,3830896,1209600,145840,0,138,0,3092794.56,9671.04,724892.16,0,0,0,0,0,196064,1680422,1734922,187116,25192,6852,328,238,264,4645968,na,7148,956,98030,429304,208422,2135176,921454,30188,218,0,588,2302,3040338,332036,0,11974,0,80,3134744,3096,240,0,0,60,9802,0,0,0,0,35050,49258,9610,0,0,139046,26946,173340,30104,3130872,2456,0,0,7482520,1684.52,2002,775968,891190,665788,299394,467456,300542,186284,126752,115668,1854,0,0
neg,94386,na,na,na,na,na,0,0,0,0,12848,1548618,5975924,3186962,454928,25426,4579278,9614,68,na,0,0,7601558,5646040,4613868,1878120,na,0,2712,0,na,na,0,0,0,0,0,0,1763268,9298308,143126,0,53666,63626,77752,1101014,7868112,2040422,106,4,0,0,5673686,1316986,557802,416916,356510,379820,525840,1570006,405332,1802,12218708,na,na,na,na,4579278,168094,1490162,3087636,480920,447060,443560,486900,440180,455200,400920,436780,33620,94385.71,12218708,12218708,na,77267,na,na,84520,na,1209600,na,na,na,na,7618746.24,0,3576883.2,na,na,0,0,168,82398,1801606,4678124,3364604,1101312,169932,6556,na,na,12218708,na,15310,3078,1752030,970128,1633292,6235438,581308,14114,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,120286,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3642772,3584970,974644,517538,915714,615306,396116,218280,332806,6556,na,na
neg,45914,na,396,368,0,0,0,0,0,0,88098,1161662,1388146,466432,45724,1160,1381442,0,0,0,928,3326,2624368,2126002,815106,428934,0,0,0,0,442,298,0,0,0,0,0,38000,1513640,1349698,249884,0,3174,1358,2092,19756,1303394,1777110,44332,2,4,0,1187828,789698,261848,183482,129646,104548,150056,340824,3292,0,3441014,20,34,2304,76,1381442,43996,381376,424790,283260,308360,na,na,na,na,na,na,215440,45913.47,3441014,3441014,3423350,19488,1940,96748,1014620,3151222,1209600,86034,0,64,0,2483705.28,0,665393.28,0,0,0,0,7170,431824,1229272,1065480,395520,18600,3204,152,26,36,3441014,na,4712,504,37222,317440,176820,1610216,980026,24188,94,0,756,910,2524948,948630,0,9896,0,50,2539350,2488,140,0,0,0,0,0,0,0,0,25132,22494,6832,0,0,56248,14172,30840,6362,0,0,0,0,1699550,1220.28,1318,694232,432926,292038,155968,325506,439498,218080,434348,153174,5452,0,0
neg,40094,na,2130706432,186,0,0,0,0,0,0,664,295376,1945652,502990,26604,0,1261544,0,0,0,0,0,2622364,2424634,394170,156756,0,0,0,0,254,154,0,0,0,0,0,7648,1367424,895572,500642,0,1296,1100,1414,2316,15586,2748584,990,0,0,0,1204872,812670,299112,183144,115274,72578,76576,7060,0,0,3016806,250,310,352,12,1261544,24212,210458,182872,121480,212380,na,na,na,na,na,na,56380,40093.68,3016806,3016806,2998590,11454,4144,56902,592840,2771286,1209600,49770,4,42,0,2156183.04,0,613426.56,0,318,0,0,0,26730,1360664,1179148,193714,9552,1478,0,58,66,3016806,na,3176,380,98052,292514,228262,1590358,554044,4348,152,0,184,346,2096448,84176,0,766,0,8,2193494,1908,412,0,0,0,0,0,0,0,0,13152,18874,11088,0,0,38896,10336,8825140,894946,0,0,0,0,93680,745.4,896,635462,403084,199974,109002,279006,342372,399320,195824,202182,5060,0,0
neg,12746,na,76,na,216,288,0,0,1440,255176,621664,98826,5090,0,0,0,343688,0,28,0,106502,152512,839240,822590,712358,86514,2,0,0,0,156,144,0,0,0,0,0,0,73028,750540,158628,0,2514,1408,1886,2272,21588,952528,0,0,0,0,244982,348562,169154,74052,39300,22734,17698,27768,35160,2786,1658228,678,1316,566,0,343688,10872,587660,124130,515240,na,na,na,na,na,na,na,195620,12746.81,1658228,1658228,1660090,4898,524,43812,447100,982196,1209600,29170,na,na,na,790198.08,0,190073.28,2,474,0,62578,553630,288490,57460,11870,5476,2436,256,0,na,302,1658228,na,3020,274,32106,88078,30892,412680,398844,16218,84,0,na,na,na,na,na,na,na,na,na,1564,632,0,0,0,0,0,0,0,0,7772,1668,692,1618772,211430,29378,5322,7780,2098,1496592,8456,0,4,336800,638.38,666,200772,152562,101658,73424,46944,241936,99340,65070,478,12,0,0
neg,78356,na,122,96,0,0,0,0,0,0,116,273674,3336508,1354656,17338,0,2369246,0,0,0,0,0,4494966,4100930,585740,352302,0,0,0,0,480,90,0,0,0,0,0,130448,2354066,1795288,702490,0,1640,826,1292,95678,4236246,646598,12,0,0,0,1775564,982340,552856,497838,581968,568988,22738,0,0,0,5081144,0,14,32,18,2369246,57796,354448,230244,119800,171340,129480,137220,na,na,na,na,22600,78355.07,5081144,5081144,5103178,31222,1158,21350,237320,4982292,1209600,151500,0,228,0,4598955.84,0,380874.24,0,0,0,0,0,948,1432470,2727668,785890,27848,6872,596,10,16,5081144,na,4504,582,148280,236234,179370,3605712,792344,15062,204,0,280,178,4583946,34102,42,104,0,0,4640068,2706,98,0,0,0,0,0,0,0,0,26716,62552,12184,0,0,172666,28112,14640,2620,0,0,0,0,38789740,944.14,1204,413540,1011310,726912,347338,773808,846094,535686,167732,155374,4498,0,0
neg,55260,na,2130706432,420,0,0,0,0,0,0,34106,1369000,1706650,48892,4,0,1427728,0,0,0,796,1780,2859558,2553994,408032,280662,0,0,0,0,340,982,0,0,0,0,0,8534,1376294,1387164,386660,0,780,128,178,470,39496,3116614,986,0,0,0,862660,999438,389886,269366,208896,231748,196658,0,0,0,3268476,0,368,150,4,1427728,42394,257616,149182,146440,146720,na,na,na,na,na,na,112080,55260.27,3268476,3268476,3271910,18300,2504,83278,846280,3158652,1209600,104594,2,50,0,2907338.88,0,249983.04,0,248,0,0,5310,288038,1880322,930250,45220,6882,2404,226,314,322,3268476,na,2030,322,116614,122792,92282,2235440,582648,6416,108,0,344,1664,2871810,25412,0,6800,0,8,2925086,1300,180,0,0,0,0,0,0,0,0,19660,42830,20470,0,0,89210,23712,7351660,750382,0,0,0,0,0,595.12,636,265418,414352,427444,224242,400616,324736,379992,576194,143478,2180,0,0
neg,3542,na,52,42,0,0,0,0,0,0,144,45120,129546,27520,0,0,90262,0,0,0,0,0,192396,178814,48948,10200,0,0,0,0,60,14,0,0,0,0,0,0,72472,129694,164,0,142,20,46,80,25674,175652,716,0,0,0,70198,79382,31252,13068,5994,2090,342,4,0,0,241386,0,2,440,0,90262,1800,39018,9870,na,na,na,na,na,na,na,na,48520,3542.84,241386,241386,243776,648,318,23912,240860,202330,1209600,3836,0,8,0,183728.64,0,18408.96,0,0,0,0,0,10970,91924,90416,8036,812,172,0,0,6,241386,na,280,42,90,8568,7060,170128,15318,844,0,0,68,78,184400,120708,0,20,0,44,184790,172,48,0,0,0,0,0,0,0,0,890,686,288,0,0,3250,638,1160,228,0,0,0,0,2542860,93.76,106,20536,19674,10198,4762,14552,132600,8,0,0,0,0,0
neg,34146,na,0,na,0,0,0,0,0,0,974,120242,1604986,544616,8218,0,1132826,0,54,0,0,0,1928922,1630652,523728,256036,0,0,0,0,0,0,0,0,0,0,0,18814,633394,1177380,449448,0,2268,2158,2132,9138,1359782,903552,6,0,0,0,924390,271756,200252,161048,129834,134962,229730,204452,22588,24,2453062,10,216,84,168,1132826,34462,252540,268014,231000,284200,na,na,na,na,na,na,3600,34146.5,2453062,2453062,2420394,16896,179814,120838,28980,2279036,1209600,0,na,na,na,1934729.28,0,342188.16,na,na,0,0,0,12868,691214,1340066,208680,20602,5082,524,na,0,2453062,na,1684,352,139596,154400,387274,1529698,65044,988,0,0,na,na,na,na,na,na,na,na,na,1430,56,0,0,0,0,0,0,0,0,21586,39744,6542,0,0,60880,8804,5056760,665442,0,0,0,0,4441390,na,na,352056,420218,263836,135614,296902,329536,218616,105912,151086,5260,0,0
neg,18,0,18,18,0,0,0,0,1620,11936,5172,4308,1096,0,0,0,5058,0,0,0,9772,15310,9178,12668,21632,1576,0,0,0,0,62,26,0,0,0,0,0,0,0,13938,10194,0,340,18,26,448,634,2848,4984,14652,182,0,22234,780,192,108,198,72,362,94,20,72,40628,0,0,4,0,5058,324,13456,8140,na,na,na,na,na,na,na,na,21160,18.25,40628,40628,45018,54,0,3770,40200,24230,1209600,562,6,20,0,3898.56,5.76,19060.8,0,32,1514,6124,11228,3378,1012,868,8,0,0,0,12,18,40628,0,1282,32,26,1906,4618,4708,10506,982,72,0,14,14,5204,10,0,0,0,0,5588,132,30,0,0,0,6,0,0,0,0,508,0,0,32,8,56,20,2880,274,7586,26,0,0,0,187.04,112,20836,2844,138,72,56,22,54,110,0,0,0,0
neg,42108,na,54,50,0,0,0,0,0,0,1912,184310,1487254,983346,62116,3240,1136156,0,0,0,0,0,2406050,2097290,377402,281952,0,0,0,0,134,66,0,0,0,0,0,4838,732354,1145742,839244,0,856,310,480,7250,1494282,1215740,3260,0,0,0,917992,761348,257134,185358,140360,120436,214096,125454,0,0,2783650,206,102,316,16,1136156,34328,220210,156548,152340,171000,na,na,na,na,na,na,50940,42108.81,2783650,2783650,2790678,16929,2812,34512,361000,2722178,1209600,88334,0,56,0,2343712.32,0,377094.72,0,0,0,0,0,81864,697272,1451552,469336,19710,2390,54,0,6,2783650,na,2360,308,35388,239524,99568,1638596,692194,14184,54,2,92,264,2331296,51344,0,14,0,14,2368764,1226,62,0,0,0,0,0,0,0,0,17254,43282,7854,0,0,96560,15470,178360,26926,0,0,0,0,2108870,588.7,644,398400,452336,332690,182986,381504,288494,241908,170668,262784,10408,0,0
neg,39906,na,338,292,0,0,0,0,0,0,122,162708,1768582,966988,80602,6878,1254306,0,0,0,0,0,2636388,2270470,452680,319634,0,0,10154,0,1226,302,0,0,0,0,0,10958,433918,1268962,1272042,0,2912,666,1386,246894,2087046,642072,4904,0,0,0,985722,688482,235216,195734,192100,209560,363150,115916,0,0,3089544,44,22,170,16,1254306,38612,231198,220562,155060,209360,na,na,na,na,na,na,83580,39905.31,3089544,3089544,3094444,20793,52,63986,664480,2985880,1209600,117330,2,102,0,2462545.92,0,520411.2,0,0,0,0,0,33582,451838,1608494,853434,33754,4388,390,2,6,3089544,na,5048,520,169916,229228,144788,1867774,548896,19586,124,0,474,1442,2453276,34412,0,158,0,158,2490780,2020,258,0,0,0,0,0,0,0,0,20598,44318,8634,0,0,120710,22078,149820,45486,0,0,0,0,0,1097.62,1110,543708,691354,374246,185822,369168,280592,218124,136400,179746,6720,0,0
neg,24,na,22,20,0,0,0,0,0,0,78,4788,4186,0,0,0,3270,0,0,0,0,0,7818,4926,15176,1070,0,0,0,0,46,32,0,0,0,0,0,0,8098,0,954,0,1018,26,38,54,1624,6126,166,0,0,0,7216,922,424,90,54,236,110,0,0,0,23002,0,8,0,4,3270,194,12154,2990,na,na,na,na,na,na,na,na,15020,23.4,23002,23002,26254,25,114,2152,22880,9052,1209600,448,0,2,0,3674.88,0,4374.72,0,0,0,0,0,4248,2578,2078,120,28,0,0,0,4,23002,na,1054,10,14,26,1754,1820,3158,1128,88,0,34,154,4188,46,0,52,0,56,4524,52,60,0,0,0,0,0,0,0,0,138,0,0,0,0,250,62,860,612,0,0,0,0,0,63.56,38,5640,2834,518,46,14,0,0,0,0,0,0,0
neg,16242,na,0,na,0,0,0,0,0,0,2878,524476,1129932,310682,56172,11724,1056654,0,0,0,0,0,1743020,1289362,1212200,322140,0,0,976,0,0,0,0,0,0,0,0,0,71432,1963272,1160,0,9486,6900,6564,5814,118652,1888444,4,0,0,0,444822,719400,249944,214946,160908,106144,61528,75864,2308,0,2956132,0,92,374,110,1056654,42372,887726,321086,514780,480000,na,na,na,na,na,na,207900,16242.05,2956132,2956132,2941290,11902,70766,45468,526960,2035864,1209600,0,na,na,na,1868453.76,0,161289.6,0,1924,0,0,0,15236,505156,1074456,386856,45782,8134,244,na,760,2956132,na,9444,1690,43454,147046,142680,1195780,483782,11840,148,0,na,na,na,na,na,na,na,na,na,3446,370,0,0,0,0,0,0,0,0,33064,5368,1008,0,0,47726,5900,7522280,977542,0,0,0,0,359930,2923.22,3368,176786,1334418,268030,93778,99278,35132,6170,6384,15882,6,0,0
neg,52968,na,0,na,0,0,0,0,0,0,27638,1717176,1328040,122754,586,0,1558196,0,0,na,410,474,2846000,2541648,452868,247730,0,0,0,0,0,0,0,0,0,0,0,97242,1395396,630734,1072822,0,3394,2560,3998,8052,634788,2543310,80,8,4,0,1188492,627458,427892,232160,153820,131650,170636,210822,51516,1748,3299624,388,862,422,136,1558196,33472,193856,253858,109120,203760,0,0,0,0,0,0,133280,52968.22,3299624,3299624,na,20499,116324,na,874120,na,1209600,0,na,na,na,2861512.32,0,331176.96,na,na,0,0,7622,762500,1941872,442460,32126,7574,2020,20,na,0,3299624,na,2604,514,91406,109816,207542,2532660,244200,7450,2,0,na,na,na,na,na,na,na,na,na,2138,148,na,na,na,na,na,na,na,na,19146,40600,9446,0,0,118254,17842,4132280,670104,0,0,0,0,na,na,na,346418,461118,338694,192670,469822,572084,427140,351462,36434,352,0,0
